,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS
Date,,,,,,,,,,,,
2021-02-04,3.1269304752349854,3.7184104919433594,3.990000009536743,4.090000152587891,3.990000009536743,4.110000133514404,3.950000047683716,4.050000190734863,3.9600000381469727,4.110000133514404,106503901,81347240
2021-02-05,3.103419780731201,3.7184104919433594,3.9600000381469727,4.090000152587891,4.0,4.110000133514404,3.9600000381469727,4.070000171661377,3.990000009536743,4.090000152587891,82078848,60496214
2021-02-08,3.1269304752349854,3.745684862136841,3.990000009536743,4.119999885559082,4.010000228881836,4.119999885559082,3.9700000286102295,4.079999923706055,3.9700000286102295,4.099999904632568,103930222,70048415
2021-02-09,3.2209737300872803,3.791142463684082,4.110000133514404,4.170000076293945,4.130000114440918,4.190000057220459,4.0,4.110000133514404,4.0,4.119999885559082,183498298,100174773
2021-02-10,3.2679951190948486,3.8184168338775635,4.170000076293945,4.199999809265137,4.21999979019165,4.21999979019165,4.099999904632568,4.150000095367432,4.099999904632568,4.159999847412109,259329795,89065007
2021-02-18,3.510939359664917,3.9820635318756104,4.480000019073486,4.380000114440918,4.579999923706055,4.480000019073486,4.400000095367432,4.349999904632568,4.449999809265137,4.429999828338623,838250520,453701363
2021-02-19,3.4247334003448486,3.9275143146514893,4.369999885559082,4.320000171661377,4.429999828338623,4.360000133514404,4.360000133514404,4.289999961853027,4.409999847412109,4.340000152587891,334171851,209440542
2021-02-22,3.644167184829712,4.045703411102295,4.650000095367432,4.449999809265137,4.739999771118164,4.53000020980835,4.409999847412109,4.329999923706055,4.409999847412109,4.340000152587891,599923131,360095877
2021-02-23,3.683351755142212,4.0729780197143555,4.699999809265137,4.480000019073486,4.840000152587891,4.539999961853027,4.659999847412109,4.449999809265137,4.800000190734863,4.539999961853027,446068544,262327277
2021-02-24,3.5736348628997803,3.9638803005218506,4.559999942779541,4.360000133514404,4.739999771118164,4.480000019073486,4.519999980926514,4.300000190734863,4.71999979019165,4.480000019073486,274553221,221193140
2021-02-25,3.652003765106201,4.027520179748535,4.659999847412109,4.429999828338623,4.739999771118164,4.5,4.619999885559082,4.409999847412109,4.679999828338623,4.429999828338623,223317053,190364182
2021-02-26,3.5344502925872803,3.9638803005218506,4.510000228881836,4.360000133514404,4.579999923706055,4.409999847412109,4.46999979019165,4.349999904632568,4.510000228881836,4.369999885559082,298757782,129860843
2021-03-01,3.5814719200134277,3.9729714393615723,4.570000171661377,4.369999885559082,4.590000152587891,4.400000095367432,4.460000038146973,4.329999923706055,4.539999961853027,4.389999866485596,213295718,112500173
2021-03-02,3.432570219039917,3.882056951522827,4.380000114440918,4.269999980926514,4.510000228881836,4.349999904632568,4.329999923706055,4.260000228881836,4.510000228881836,4.340000152587891,326255792,158120480
2021-03-03,3.4952659606933594,3.918422222137451,4.460000038146973,4.309999942779541,4.480000019073486,4.329999923706055,4.349999904632568,4.260000228881836,4.349999904632568,4.28000020980835,236043630,103706925
2021-03-04,3.487428903579712,3.93660569190979,4.449999809265137,4.329999923706055,4.510000228881836,4.369999885559082,4.409999847412109,4.309999942779541,4.460000038146973,4.320000171661377,163243559,120797848
2021-03-05,3.526613473892212,4.018428802490234,4.5,4.420000076293945,4.579999923706055,4.429999828338623,4.409999847412109,4.340000152587891,4.519999980926514,4.389999866485596,248960959,212177099
2021-03-08,3.5736348628997803,4.100252628326416,4.559999942779541,4.510000228881836,4.690000057220459,4.579999923706055,4.550000190734863,4.489999771118164,4.590000152587891,4.53000020980835,314678416,317476844
2021-03-09,3.5422871112823486,4.0638861656188965,4.519999980926514,4.46999979019165,4.610000133514404,4.519999980926514,4.449999809265137,4.409999847412109,4.510000228881836,4.480000019073486,224648728,198175668
2021-03-10,3.4639182090759277,3.991154670715332,4.420000076293945,4.389999866485596,4.510000228881836,4.46999979019165,4.400000095367432,4.389999866485596,4.489999771118164,4.460000038146973,149027437,116971016
2021-03-11,3.510939359664917,4.036612033843994,4.480000019073486,4.440000057220459,4.489999771118164,4.449999809265137,4.440000057220459,4.389999866485596,4.460000038146973,4.420000076293945,119855260,106602200
2021-03-12,3.510939359664917,4.045703411102295,4.480000019073486,4.449999809265137,4.519999980926514,4.480000019073486,4.429999828338623,4.409999847412109,4.5,4.460000038146973,137980472,108147674
2021-03-15,3.6128199100494385,4.100252628326416,4.610000133514404,4.510000228881836,4.619999885559082,4.519999980926514,4.46999979019165,4.429999828338623,4.46999979019165,4.429999828338623,236540480,143431847
2021-03-16,3.565798044204712,4.0638861656188965,4.550000190734863,4.46999979019165,4.590000152587891,4.5,4.519999980926514,4.440000057220459,4.570000171661377,4.489999771118164,116163072,92965905
2021-03-17,3.4952659606933594,4.036612033843994,4.460000038146973,4.440000057220459,4.519999980926514,4.449999809265137,4.440000057220459,4.389999866485596,4.519999980926514,4.449999809265137,150215513,92878001
2021-03-18,3.4795920848846436,4.009337425231934,4.440000057220459,4.409999847412109,4.460000038146973,4.440000057220459,4.409999847412109,4.409999847412109,4.460000038146973,4.429999828338623,138233862,77613380
2021-03-19,3.3385276794433594,3.9275143146514893,4.260000228881836,4.320000171661377,4.340000152587891,4.360000133514404,4.25,4.300000190734863,4.340000152587891,4.320000171661377,307982059,146109801
2021-03-22,3.3620383739471436,3.9638803005218506,4.289999961853027,4.360000133514404,4.309999942779541,4.360000133514404,4.269999980926514,4.300000190734863,4.269999980926514,4.309999942779541,151597465,75187588
2021-03-23,3.3385276794433594,3.9275143146514893,4.260000228881836,4.320000171661377,4.300000190734863,4.349999904632568,4.21999979019165,4.309999942779541,4.289999961853027,4.349999904632568,134253618,63729753
2021-03-24,3.3071794509887695,3.882056951522827,4.21999979019165,4.269999980926514,4.239999771118164,4.300000190734863,4.190000057220459,4.260000228881836,4.210000038146973,4.289999961853027,129693126,88091142
2021-03-25,3.315016746520996,3.891148567199707,4.230000019073486,4.28000020980835,4.269999980926514,4.320000171661377,4.21999979019165,4.28000020980835,4.25,4.300000190734863,115032790,65311351
2021-03-26,3.3228535652160645,3.900240421295166,4.239999771118164,4.289999961853027,4.260000228881836,4.309999942779541,4.210000038146973,4.269999980926514,4.210000038146973,4.289999961853027,98346102,59173993
2021-03-29,3.3620383739471436,3.909332036972046,4.289999961853027,4.300000190734863,4.349999904632568,4.340000152587891,4.269999980926514,4.289999961853027,4.289999961853027,4.309999942779541,194862435,85542117
2021-03-30,3.3855488300323486,3.909332036972046,4.320000171661377,4.300000190734863,4.349999904632568,4.320000171661377,4.300000190734863,4.289999961853027,4.320000171661377,4.309999942779541,150424541,69064287
2021-03-31,3.393385887145996,3.909332036972046,4.329999923706055,4.300000190734863,4.329999923706055,4.309999942779541,4.28000020980835,4.269999980926514,4.309999942779541,4.289999961853027,92678868,73192943
2021-04-01,3.369875192642212,3.891148567199707,4.300000190734863,4.28000020980835,4.329999923706055,4.289999961853027,4.28000020980835,4.269999980926514,4.320000171661377,4.289999961853027,104178533,60253780
2021-04-02,3.3855488300323486,3.891148567199707,4.320000171661377,4.28000020980835,4.349999904632568,4.300000190734863,4.300000190734863,4.269999980926514,4.329999923706055,4.300000190734863,142666770,65511675
2021-04-06,3.3620383739471436,3.8638744354248047,4.289999961853027,4.25,4.300000190734863,4.28000020980835,4.260000228881836,4.239999771118164,4.300000190734863,4.269999980926514,86146196,63693232
2021-04-07,3.4168968200683594,3.882056951522827,4.360000133514404,4.269999980926514,4.369999885559082,4.28000020980835,4.28000020980835,4.239999771118164,4.289999961853027,4.239999771118164,143872330,69200985
2021-04-08,3.4168968200683594,3.8729658126831055,4.360000133514404,4.260000228881836,4.380000114440918,4.28000020980835,4.329999923706055,4.25,4.340000152587891,4.260000228881836,105033134,61459554
2021-04-09,3.4404072761535645,3.882056951522827,4.389999866485596,4.269999980926514,4.400000095367432,4.289999961853027,4.340000152587891,4.25,4.360000133514404,4.25,102794543,70902434
2021-04-12,3.4404072761535645,3.891148567199707,4.389999866485596,4.28000020980835,4.429999828338623,4.300000190734863,4.360000133514404,4.260000228881836,4.389999866485596,4.269999980926514,108821002,71342216
2021-04-13,3.393385887145996,3.8638744354248047,4.329999923706055,4.25,4.389999866485596,4.289999961853027,4.300000190734863,4.230000019073486,4.380000114440918,4.28000020980835,111895489,72718016
2021-04-14,3.4090592861175537,3.8638744354248047,4.349999904632568,4.25,4.360000133514404,4.260000228881836,4.309999942779541,4.230000019073486,4.340000152587891,4.25,82237861,47314417
2021-04-15,3.4247334003448486,3.882056951522827,4.369999885559082,4.269999980926514,4.409999847412109,4.269999980926514,4.349999904632568,4.25,4.389999866485596,4.269999980926514,98335568,61020370
2021-04-16,3.487428903579712,3.918422222137451,4.449999809265137,4.309999942779541,4.46999979019165,4.320000171661377,4.369999885559082,4.260000228881836,4.380000114440918,4.269999980926514,162102075,84298740
2021-04-19,3.4639182090759277,3.900240421295166,4.420000076293945,4.289999961853027,4.46999979019165,4.309999942779541,4.400000095367432,4.28000020980835,4.460000038146973,4.309999942779541,140678189,92841650
2021-04-20,3.448244094848633,3.882056951522827,4.400000095367432,4.269999980926514,4.420000076293945,4.289999961853027,4.380000114440918,4.260000228881836,4.420000076293945,4.28000020980835,82299842,55123941
2021-04-21,3.354201555252075,3.845691204071045,4.28000020980835,4.230000019073486,4.369999885559082,4.269999980926514,4.269999980926514,4.230000019073486,4.369999885559082,4.260000228881836,196758056,81596140
2021-04-22,3.3385276794433594,3.791142463684082,4.260000228881836,4.170000076293945,4.289999961853027,4.239999771118164,4.230000019073486,4.150000095367432,4.269999980926514,4.239999771118164,150186757,162949740
2021-04-23,3.315016746520996,3.791142463684082,4.230000019073486,4.170000076293945,4.260000228881836,4.179999828338623,4.210000038146973,4.150000095367432,4.260000228881836,4.170000076293945,96375165,56813040
2021-04-26,3.299342632293701,3.791142463684082,4.210000038146973,4.170000076293945,4.25,4.190000057220459,4.199999809265137,4.159999847412109,4.21999979019165,4.170000076293945,98483522,55434274
2021-04-27,3.2915055751800537,3.7638678550720215,4.199999809265137,4.139999866485596,4.21999979019165,4.170000076293945,4.170000076293945,4.119999885559082,4.210000038146973,4.170000076293945,77235304,59998330
2021-04-28,3.3228535652160645,3.791142463684082,4.239999771118164,4.170000076293945,4.239999771118164,4.170000076293945,4.190000057220459,4.130000114440918,4.210000038146973,4.139999866485596,74458676,45653797
2021-04-29,3.354201555252075,3.8184168338775635,4.28000020980835,4.199999809265137,4.289999961853027,4.210000038146973,4.25,4.170000076293945,4.269999980926514,4.179999828338623,130117952,69819050
2021-04-30,3.354201555252075,3.8638744354248047,4.28000020980835,4.25,4.289999961853027,4.269999980926514,4.25,4.21999979019165,4.260000228881836,4.25,112476976,138481387
2021-05-06,3.4247334003448486,3.9820635318756104,4.369999885559082,4.380000114440918,4.389999866485596,4.409999847412109,4.320000171661377,4.269999980926514,4.329999923706055,4.28000020980835,184326852,270055045
2021-05-07,3.448244094848633,4.036612033843994,4.400000095367432,4.440000057220459,4.420000076293945,4.449999809265137,4.349999904632568,4.360000133514404,4.369999885559082,4.380000114440918,155208762,245375358
2021-05-10,3.526613473892212,4.1638922691345215,4.5,4.579999923706055,4.5,4.590000152587891,4.420000076293945,4.46999979019165,4.420000076293945,4.46999979019165,195942068,321335771
2021-05-11,3.487428903579712,4.14570951461792,4.449999809265137,4.559999942779541,4.46999979019165,4.570000171661377,4.389999866485596,4.5,4.460000038146973,4.550000190734863,151953943,221170045
2021-05-12,3.526613473892212,4.263898849487305,4.5,4.690000057220459,4.539999961853027,4.690000057220459,4.440000057220459,4.550000190734863,4.440000057220459,4.559999942779541,130070782,246311948
2021-05-13,3.471755027770996,4.263898849487305,4.429999828338623,4.690000057220459,4.489999771118164,4.710000038146973,4.409999847412109,4.619999885559082,4.480000019073486,4.690000057220459,113006235,205380543
2021-05-14,3.4404072761535645,4.227532863616943,4.389999866485596,4.650000095367432,4.429999828338623,4.679999828338623,4.349999904632568,4.579999923706055,4.409999847412109,4.639999866485596,120643091,203216228
2021-05-17,3.4639182090759277,4.236624240875244,4.420000076293945,4.659999847412109,4.449999809265137,4.730000019073486,4.400000095367432,4.639999866485596,4.420000076293945,4.679999828338623,121190553,157231873
2021-05-18,3.550124406814575,4.427545070648193,4.53000020980835,4.869999885559082,4.539999961853027,4.889999866485596,4.429999828338623,4.690000057220459,4.449999809265137,4.710000038146973,193491054,286449853
2021-05-19,3.471755027770996,4.3639044761657715,4.429999828338623,4.800000190734863,4.489999771118164,4.849999904632568,4.409999847412109,4.760000228881836,4.489999771118164,4.849999904632568,161015862,146280199
2021-05-20,3.4012229442596436,4.236624240875244,4.340000152587891,4.659999847412109,4.380000114440918,4.710000038146973,4.340000152587891,4.610000133514404,4.380000114440918,4.710000038146973,120585915,180200326
2021-05-21,3.4168968200683594,4.263898849487305,4.360000133514404,4.690000057220459,4.380000114440918,4.699999809265137,4.320000171661377,4.610000133514404,4.340000152587891,4.619999885559082,95573873,130572029
2021-05-24,3.4404072761535645,4.200258255004883,4.389999866485596,4.619999885559082,4.400000095367432,4.730000019073486,4.360000133514404,4.599999904632568,4.380000114440918,4.710000038146973,86883673,136556725
2021-05-25,3.471755027770996,4.291172981262207,4.429999828338623,4.71999979019165,4.449999809265137,4.739999771118164,4.369999885559082,4.659999847412109,4.420000076293945,4.670000076293945,155268999,166266122
2021-05-26,3.503103017807007,4.254807472229004,4.46999979019165,4.679999828338623,4.46999979019165,4.710000038146973,4.409999847412109,4.659999847412109,4.409999847412109,4.710000038146973,163527884,99747776
2021-05-27,3.503103017807007,4.218441009521484,4.46999979019165,4.639999866485596,4.539999961853027,4.699999809265137,4.449999809265137,4.639999866485596,4.449999809265137,4.670000076293945,165190924,104585905
2021-05-28,3.503103017807007,4.245716094970703,4.46999979019165,4.670000076293945,4.53000020980835,4.710000038146973,4.449999809265137,4.650000095367432,4.510000228881836,4.670000076293945,100540810,78185313
2021-05-31,3.4639182090759277,4.200258255004883,4.420000076293945,4.619999885559082,4.449999809265137,4.659999847412109,4.380000114440918,4.599999904632568,4.449999809265137,4.659999847412109,120151734,88406417
2021-06-01,3.503103017807007,4.282081604003906,4.46999979019165,4.710000038146973,4.480000019073486,4.71999979019165,4.389999866485596,4.610000133514404,4.420000076293945,4.630000114440918,141526091,128459929
2021-06-02,3.5187759399414062,4.282081604003906,4.489999771118164,4.710000038146973,4.510000228881836,4.769999980926514,4.460000038146973,4.679999828338623,4.489999771118164,4.730000019073486,136072894,132293892
2021-06-03,3.5422871112823486,4.318447589874268,4.519999980926514,4.75,4.550000190734863,4.820000171661377,4.5,4.739999771118164,4.5,4.760000228881836,197273342,132868875
2021-06-04,3.5187759399414062,4.263898849487305,4.489999771118164,4.690000057220459,4.519999980926514,4.730000019073486,4.460000038146973,4.650000095367432,4.5,4.710000038146973,116858780,111174350
2021-06-07,3.550124406814575,4.318447589874268,4.53000020980835,4.75,4.539999961853027,4.760000228881836,4.489999771118164,4.71999979019165,4.510000228881836,4.730000019073486,116240996,106802570
2021-06-08,3.526613473892212,4.291172981262207,4.5,4.71999979019165,4.510000228881836,4.75,4.449999809265137,4.699999809265137,4.5,4.730000019073486,158327965,80919951
2021-06-09,3.604982376098633,4.445728302001953,4.599999904632568,4.889999866485596,4.619999885559082,4.900000095367432,4.510000228881836,4.75,4.519999980926514,4.760000228881836,247701931,228646166
2021-06-10,3.589308500289917,4.4639105796813965,4.579999923706055,4.909999847412109,4.619999885559082,4.940000057220459,4.559999942779541,4.840000152587891,4.570000171661377,4.849999904632568,159983061,146494571
2021-06-11,3.652003765106201,4.718472480773926,4.659999847412109,5.190000057220459,4.760000228881836,5.309999942779541,4.599999904632568,4.920000076293945,4.610000133514404,4.929999828338623,296905200,439871268
2021-06-15,3.667677879333496,4.754837989807129,4.679999828338623,5.230000019073486,4.800000190734863,5.349999904632568,4.659999847412109,5.150000095367432,4.699999809265137,5.210000038146973,268109480,329884758
2021-06-16,3.683351755142212,4.827569961547852,4.699999809265137,5.309999942779541,4.78000020980835,5.429999828338623,4.690000057220459,5.210000038146973,4.739999771118164,5.329999923706055,178682856,327243836
2021-06-17,3.618872880935669,4.754837989807129,4.489999771118164,5.230000019073486,4.590000152587891,5.25,4.480000019073486,5.099999904632568,4.579999923706055,5.25,144674156,282219317
2021-06-18,3.5221548080444336,4.6821064949035645,4.369999885559082,5.150000095367432,4.46999979019165,5.210000038146973,4.349999904632568,5.090000152587891,4.460000038146973,5.150000095367432,209242076,196681969
2021-06-21,3.4576761722564697,4.645740032196045,4.289999961853027,5.110000133514404,4.389999866485596,5.21999979019165,4.28000020980835,5.059999942779541,4.369999885559082,5.199999809265137,230399675,186233261
2021-06-22,3.5705137252807617,4.891210079193115,4.429999828338623,5.380000114440918,4.46999979019165,5.449999809265137,4.329999923706055,5.190000057220459,4.340000152587891,5.199999809265137,261793370,301101530
2021-06-23,3.5785739421844482,4.891210079193115,4.440000057220459,5.380000114440918,4.449999809265137,5.420000076293945,4.380000114440918,5.289999961853027,4.429999828338623,5.380000114440918,99809744,179770310
2021-06-24,3.5624542236328125,4.900301456451416,4.420000076293945,5.389999866485596,4.440000057220459,5.420000076293945,4.389999866485596,5.320000171661377,4.440000057220459,5.380000114440918,102543220,132352359
2021-06-25,3.5624542236328125,4.918484210968018,4.420000076293945,5.409999847412109,4.489999771118164,5.550000190734863,4.409999847412109,5.340000152587891,4.429999828338623,5.400000095367432,151006731,217172960
2021-06-28,3.530214786529541,4.863935470581055,4.380000114440918,5.349999904632568,4.46999979019165,5.519999980926514,4.360000133514404,5.349999904632568,4.449999809265137,5.480000019073486,127611752,160496395
2021-06-29,3.506035089492798,4.843066215515137,4.349999904632568,5.239999771118164,4.369999885559082,5.309999942779541,4.320000171661377,5.099999904632568,4.360000133514404,5.21999979019165,128878874,166082569
2021-06-30,3.5140950679779053,4.889278888702393,4.360000133514404,5.289999961853027,4.380000114440918,5.309999942779541,4.329999923706055,5.199999809265137,4.360000133514404,5.25,77308781,104135616
2021-07-01,3.489915370941162,4.843066215515137,4.329999923706055,5.239999771118164,4.380000114440918,5.320000171661377,4.329999923706055,5.170000076293945,4.369999885559082,5.309999942779541,76574693,131834225
2021-07-02,3.4737954139709473,4.8338236808776855,4.309999942779541,5.230000019073486,4.420000076293945,5.440000057220459,4.300000190734863,5.210000038146973,4.400000095367432,5.349999904632568,177946142,228263366
2021-07-05,3.465735912322998,4.796854019165039,4.300000190734863,5.190000057220459,4.320000171661377,5.239999771118164,4.260000228881836,5.079999923706055,4.309999942779541,5.210000038146973,129845976,168500655
2021-07-06,3.481855869293213,4.852308750152588,4.320000171661377,5.25,4.349999904632568,5.269999980926514,4.289999961853027,5.210000038146973,4.320000171661377,5.239999771118164,118036719,108448875
2021-07-07,3.441556453704834,4.732156276702881,4.269999980926514,5.119999885559082,4.289999961853027,5.159999847412109,4.25,5.059999942779541,4.28000020980835,5.110000133514404,145678625,176769971
2021-07-08,3.3851373195648193,4.612003803253174,4.199999809265137,4.989999771118164,4.260000228881836,5.090000152587891,4.199999809265137,4.940000057220459,4.260000228881836,5.050000190734863,137307017,201439206
2021-07-09,3.3851373195648193,4.612003803253174,4.199999809265137,4.989999771118164,4.21999979019165,5.050000190734863,4.179999828338623,4.940000057220459,4.199999809265137,5.019999980926514,112045706,140322842
2021-07-12,3.3609578609466553,4.556549072265625,4.170000076293945,4.929999828338623,4.239999771118164,5.059999942779541,4.170000076293945,4.920000076293945,4.230000019073486,5.050000190734863,144576157,151192147
2021-07-13,3.3931968212127686,4.575033664703369,4.210000038146973,4.949999809265137,4.230000019073486,5.0,4.170000076293945,4.880000114440918,4.190000057220459,4.929999828338623,121954444,130243825
2021-07-14,3.3690173625946045,4.510336875915527,4.179999828338623,4.880000114440918,4.21999979019165,4.960000038146973,4.170000076293945,4.860000133514404,4.21999979019165,4.949999809265137,105048025,132631065
2021-07-15,3.3609578609466553,4.491851329803467,4.170000076293945,4.860000133514404,4.179999828338623,4.900000095367432,4.130000114440918,4.760000228881836,4.159999847412109,4.800000190734863,110263251,163533047
2021-07-16,3.3448383808135986,4.45488166809082,4.150000095367432,4.820000171661377,4.179999828338623,4.860000133514404,4.139999866485596,4.800000190734863,4.159999847412109,4.820000171661377,103916174,109456278
2021-07-19,3.2803597450256348,4.380940914154053,4.070000171661377,4.739999771118164,4.150000095367432,4.809999942779541,4.050000190734863,4.690000057220459,4.150000095367432,4.809999942779541,200799873,132306496
2021-07-20,3.288419008255005,4.3439717292785645,4.079999923706055,4.699999809265137,4.090000152587891,4.710000038146973,4.019999980926514,4.579999923706055,4.019999980926514,4.650000095367432,116285859,189554043
2021-07-21,3.248120069503784,4.325486183166504,4.03000020980835,4.679999828338623,4.079999923706055,4.71999979019165,4.03000020980835,4.630000114440918,4.079999923706055,4.699999809265137,99339423,91956780
2021-07-22,3.288419008255005,4.380940914154053,4.079999923706055,4.739999771118164,4.099999904632568,4.840000152587891,4.050000190734863,4.71999979019165,4.070000171661377,4.75,135730171,168187865
2021-07-23,3.2722995281219482,4.353214263916016,4.059999942779541,4.710000038146973,4.099999904632568,4.800000190734863,4.059999942779541,4.699999809265137,4.090000152587891,4.739999771118164,95349340,113808370
2021-07-26,3.2561795711517334,4.279273986816406,4.039999961853027,4.630000114440918,4.070000171661377,4.71999979019165,4.010000228881836,4.599999904632568,4.070000171661377,4.710000038146973,127603169,140986148
2021-07-27,3.240060329437256,4.3439717292785645,4.019999980926514,4.699999809265137,4.090000152587891,4.78000020980835,4.010000228881836,4.639999866485596,4.039999961853027,4.650000095367432,137442212,185250883
2021-07-28,3.2078206539154053,4.297759532928467,3.9800000190734863,4.650000095367432,4.039999961853027,4.730000019073486,3.9700000286102295,4.579999923706055,4.019999980926514,4.650000095367432,160749957,156298096
2021-07-29,3.2078206539154053,4.288516521453857,3.9800000190734863,4.639999866485596,4.0,4.679999828338623,3.950000047683716,4.599999904632568,4.0,4.670000076293945,112429589,126760280
2021-07-30,3.2158806324005127,4.325486183166504,3.990000009536743,4.679999828338623,4.010000228881836,4.730000019073486,3.950000047683716,4.599999904632568,3.9700000286102295,4.639999866485596,89770835,120652888
2021-08-02,3.223940372467041,4.316244602203369,4.0,4.670000076293945,4.010000228881836,4.679999828338623,3.9200000762939453,4.550000190734863,3.9800000190734863,4.650000095367432,143752830,145445121
2021-08-03,3.2078206539154053,4.23306131362915,3.9800000190734863,4.579999923706055,4.0,4.630000114440918,3.9600000381469727,4.570000171661377,3.9700000286102295,4.599999904632568,104833047,128018000
2021-08-04,3.223940372467041,4.260789394378662,4.0,4.610000133514404,4.0,4.630000114440918,3.950000047683716,4.559999942779541,3.9700000286102295,4.579999923706055,76843697,82971888
2021-08-05,3.2158806324005127,4.214576244354248,3.990000009536743,4.559999942779541,4.019999980926514,4.599999904632568,3.9600000381469727,4.550000190734863,3.9800000190734863,4.570000171661377,86014608,99971248
2021-08-06,3.199760913848877,4.205334663391113,3.9700000286102295,4.550000190734863,4.0,4.579999923706055,3.9600000381469727,4.510000228881836,4.0,4.570000171661377,100167170,94095256
2021-08-09,3.223940372467041,4.196091651916504,4.0,4.539999961853027,4.0,4.570000171661377,3.950000047683716,4.5,3.9600000381469727,4.510000228881836,89452901,80072142
2021-08-10,3.223940372467041,4.205334663391113,4.0,4.550000190734863,4.0,4.559999942779541,3.9700000286102295,4.5,3.990000009536743,4.53000020980835,79408820,89859950
2021-08-11,3.2561795711517334,4.260789394378662,4.039999961853027,4.610000133514404,4.050000190734863,4.639999866485596,4.0,4.570000171661377,4.010000228881836,4.570000171661377,124784597,143398923
2021-08-12,3.264239549636841,4.251546859741211,4.050000190734863,4.599999904632568,4.059999942779541,4.639999866485596,4.019999980926514,4.570000171661377,4.050000190734863,4.610000133514404,108665367,93787358
2021-08-13,3.223940372467041,4.205334663391113,4.0,4.550000190734863,4.050000190734863,4.610000133514404,3.990000009536743,4.539999961853027,4.039999961853027,4.599999904632568,111460688,95321927
2021-08-16,3.288419008255005,4.251546859741211,4.079999923706055,4.599999904632568,4.079999923706055,4.619999885559082,3.990000009536743,4.519999980926514,4.0,4.539999961853027,187260413,128490359
2021-08-17,3.2561795711517334,4.186849594116211,4.039999961853027,4.53000020980835,4.119999885559082,4.619999885559082,4.03000020980835,4.510000228881836,4.070000171661377,4.590000152587891,165390038,141404592
2021-08-18,3.288419008255005,4.196091651916504,4.079999923706055,4.539999961853027,4.079999923706055,4.550000190734863,4.010000228881836,4.480000019073486,4.019999980926514,4.510000228881836,124526973,114550677
2021-08-19,3.183641195297241,4.10366678237915,3.950000047683716,4.440000057220459,4.050000190734863,4.510000228881836,3.940000057220459,4.429999828338623,4.039999961853027,4.5,302924558,141052508
2021-08-20,3.1917009353637695,4.066696643829346,3.9600000381469727,4.400000095367432,3.9700000286102295,4.449999809265137,3.940000057220459,4.369999885559082,3.9600000381469727,4.429999828338623,118117169,132496951
2021-08-23,3.2078206539154053,4.094424247741699,3.9800000190734863,4.429999828338623,4.0,4.460000038146973,3.9600000381469727,4.389999866485596,3.9600000381469727,4.389999866485596,103893721,100281056
2021-08-24,3.223940372467041,4.16836404800415,4.0,4.510000228881836,4.03000020980835,4.519999980926514,3.990000009536743,4.46999979019165,4.019999980926514,4.489999771118164,106426316,134590994
2021-08-25,3.2561795711517334,4.260789394378662,4.039999961853027,4.610000133514404,4.050000190734863,4.610000133514404,4.0,4.5,4.010000228881836,4.539999961853027,127870562,136977460
2021-08-26,3.2803597450256348,4.297759532928467,4.070000171661377,4.650000095367432,4.079999923706055,4.699999809265137,4.039999961853027,4.590000152587891,4.050000190734863,4.610000133514404,159721149,158848460
2021-08-27,3.3045387268066406,4.37169885635376,4.099999904632568,4.730000019073486,4.110000133514404,4.730000019073486,4.050000190734863,4.650000095367432,4.059999942779541,4.670000076293945,160022064,164829467
2021-08-30,3.3690173625946045,4.491851329803467,4.179999828338623,4.860000133514404,4.190000057220459,4.880000114440918,4.119999885559082,4.769999980926514,4.139999866485596,4.78000020980835,264477359,240349140
2021-08-31,3.4334964752197266,4.565791606903076,4.260000228881836,4.940000057220459,4.28000020980835,4.949999809265137,4.139999866485596,4.78000020980835,4.179999828338623,4.840000152587891,299890872,216671818
2021-09-01,3.441556453704834,4.556549072265625,4.269999980926514,4.929999828338623,4.320000171661377,5.0,4.21999979019165,4.869999885559082,4.269999980926514,4.960000038146973,286679181,177335823
2021-09-02,3.4737954139709473,4.5842766761779785,4.309999942779541,4.960000038146973,4.320000171661377,4.989999771118164,4.25,4.889999866485596,4.260000228881836,4.920000076293945,218101765,147180093
2021-09-03,3.5140950679779053,4.667459011077881,4.360000133514404,5.050000190734863,4.400000095367432,5.079999923706055,4.329999923706055,5.010000228881836,4.340000152587891,5.019999980926514,239287456,180042394
2021-09-06,3.5140950679779053,4.630489349365234,4.360000133514404,5.010000228881836,4.389999866485596,5.099999904632568,4.340000152587891,5.0,4.360000133514404,5.03000020980835,172622090,133887827
2021-09-07,3.6108133792877197,4.741398811340332,4.480000019073486,5.130000114440918,4.480000019073486,5.150000095367432,4.340000152587891,5.0,4.360000133514404,5.019999980926514,311848974,204743489
2021-09-08,3.6511127948760986,4.7691264152526855,4.53000020980835,5.159999847412109,4.550000190734863,5.230000019073486,4.449999809265137,5.079999923706055,4.460000038146973,5.099999904632568,287994316,143115301
2021-09-09,3.747830867767334,4.870793342590332,4.650000095367432,5.269999980926514,4.690000057220459,5.329999923706055,4.53000020980835,5.150000095367432,4.550000190734863,5.159999847412109,412391183,255254540
2021-09-10,3.6672322750091553,4.796854019165039,4.550000190734863,5.190000057220459,4.670000076293945,5.300000190734863,4.519999980926514,5.159999847412109,4.630000114440918,5.239999771118164,353125807,211373070
